description;web_url;s3_object_path;exists_in_s3;exists_metadata_json;file_extension
...;https://movil.colombiaaprende.edu.co/contenidos/digimente#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_digimente.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b3/83/Infografia Descargable_M3_L1_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=295;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d9/e9/GuiaMod1_L2R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=199;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/69/54/Guía del participante_Facilitadores_Encuentro2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=197;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b5/a2/ElEnfoqueDiferencialEtnicoEnLaPoliticaPublicaDeVictimasDelConflictoArmado_MinInterior.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=357;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/96/83/Ficha-10.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=360;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/8f/1c/Estudiodecaso.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=31;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5d/29/Resolución 19135-2016.PDF;True;True;PDF
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=201;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e9/77/GuiaDelParticipanteLaPoliticaPublicaEnEducacion_Encuentro4.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/90/12/MEN_PTA_C3_ANEXO14_MANUAL.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=195;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fa/6e/Video invitacion.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.2.5.10.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=289;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5b/b5/Infografía  Linea de tiempo.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=255;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9a/19/MEN_ESC_C2_M3_VT01_INFOGRAFIA_compressed.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.6.3.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=293;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/79/60/Infografia Descargable_L1_R1_M4.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=357;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a7/d2/Ficha-9.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/66/4f/SimulacionSecuencias.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=306;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c0/4a/VICEMEN_C3_CUR2_S2_PDF03.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=187;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c4/75/MEN_PTA_C6_VIDEO_TEJIENDO.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/56/ac/MEN_PTA_C8_ANEXO11_COMENTARIOS.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.10.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=349;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/79/f8/1. Presentacion y Estructura Taller Matemáticas CIII.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=358;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/db/54/udea_g10par_cna_m3_inf02.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=241;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/3a/a9/MEN_PARES_M3_T01_V02.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.18.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.3.28.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=255;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9b/a9/MEN_ESC_C2_M3_VS02_ver2.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.11.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e4/fa/guia.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=287;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7c/79/PRESENTACION TALLER DE EVALUACIO´N.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/73/c1/M2_CorazonBotella_L1R2.pdf;True;True;pdf
...;https://eco.colombiaaprende.edu.co/masterclass/;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/masterclass/contenido.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.3.2.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=73;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/59/c0/Naturaleza y Retos de las ENS.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=358;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f3/62/udea_g10par_cna_m2_an03_Reducido_Subtitulado.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fb/c1/MEN_PTA_C4_ANEXO3_ESTRUCTURATEXTO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.1.8.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea2_ruta2_mod2.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Establecimientos%20Educativos/Conexi%C3%B3n%20Inclusi%C3%B3n/M%C3%B3dulo%202/audio/linea2_ruta2_modulo2_POD.txt;False;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=195;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/cb/3e/Ley 715 de 2001.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.3.1.19.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/71/0c/ANEXO 4- OBSERVACIO´N RFEFLEXIVA.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/44/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_44_download.txt;True;True;txt
...;https://eco.colombiaaprende.edu.co/wp-content/uploads/2022/01/Board-Game-Name-3-Game-Board.pdf;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/repository/activate-games-for-learning-american-english-name-3-game-board/Board-Game-Name-3-Game-Board.pdf;False;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.1.6.12.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.1.1.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=344;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/43/2a/estacioncuidar.txt;True;False;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.2.1.15.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/81/61/GuíaTrabajo_T4_L1R2_Mod.3.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.6.3.3.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=73;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/f5/fd/Guia0-ilovepdf-compressed.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=337;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b8/fa/EPA-v2 24022021.pdf;True;True;pdf
...;https://eco.colombiaaprende.edu.co/masterclass/;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/masterclass/MC # 1/MC1-Takeaway material/MC1-Takeaway material.pdf;False;True;pdf
...;https://movil.colombiaaprende.edu.co/media/22/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_22_download.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9b/80/MEN_PTA_C2_ANEXO1_CUESTIONARIO_INSTRUCCIONES.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/70/2d/M2S11_R1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=358;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/8b/78/udea_g10par_cna_m3_an06.txt;True;False;txt
...;https://movil.colombiaaprende.edu.co/media/23/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_23_download.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.2.1.11.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e1/ce/M2S7_R1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=235;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b6/13/MEN_PARES_04_M2_OVA_PDF.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.5.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ff/19/M2S6_R1.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.5.1.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7d/31/M1S2_R5.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a0/91/MEN_PTA_C7_ANEXO1_CUADERNO.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7b/36/T.SketchBook.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=73;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/98/3c/Mo´dulo Sistematizacio´n (1).pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/fc/4c/GuiaTrabajoSabores_M4_L1_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=357;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/76/d1/Modelación y simulación computacional.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=276;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d1/07/Decreto 1330 de 2019.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=344;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/32/1f/Conexión Emociones_ (Grupo 2)-20211015_160506-Grabación de la reunión.txt;True;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=420;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9b/35/ANEXO 3 Boleto de preguntas del Aula Multigrado (1 POR CADA PARTICIPANTE).pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.1.1.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=201;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/ba/17/BaltazarModelosDeEvaluacionPoliticas.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.13.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/select/form/111#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_select_form_111.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e1/13/MEN_PTA_C5_ANEXO1_EVIDENCIAS.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/91/60/MEN_PTA_C2_PROTOCOLO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.1.1.1.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/node/35#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_node_35.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=191;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/7d/48/MEN_PTA_C8_ANEXO2_TEXTO.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/media/123/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_123_download.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/media/47/download;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_media_47_download.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.5.3.2.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.4.3.3.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a3/90/Transcripción Podcast_L1R2_M3.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/contenidos/material/guias-matematicas#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_material_guias-matematicas.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=187;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c0/13/MEN_PTA_C6_ANEXO3_HUERTA.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=181;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e8/5a/MEN_PTA_C3_ANEXO7_ESQUEMA.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=189;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/5e/56/MEN_PTA_C7_ANEXO3_ELEMENTOS.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/contenidos/proyecta-t#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_contenidos_proyecta-t.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=183;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a3/52/MEN_PTA_C4_INF02_V3.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9f/2d/Tema1_M4_L1_R2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=293;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b8/13/TranscripciónPodcast_Respiración_Mod2_L1R1.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/educacion-socioemocional-para-todos-los-niveles/emociones-para-la-vida#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_educacion-socioemocional-para-todos-los-niveles_emociones-para-la-vida.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.5.4.32.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.6.3.2.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d6/03/Ruta Atención Integral Convivencia Escolar.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=161;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/92/a6/Manual Unico de rendicion de cuentas.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.2.16.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/74/86/MEN_PTA_C2_ESTILOS.pdf;True;True;pdf
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/preescolar-educacion-inicial/cartilla-podemos-ayudar#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_preescolar-educacion-inicial_cartilla-podemos-ayudar.txt;True;True;txt
...;https://movil.colombiaaprende.edu.co/aprende-en-casa/caja-de-herramientas-tic/conectados-con-el-aprendizaje-modulo-1-google-classroom#main-content;s3://men-prod-clean-data/contenidos_formativos/APRENDER_DIGITAL_LIGERA_MOVIL/pages/_aprende-en-casa_caja-de-herramientas-tic_conectados-con-el-aprendizaje-modulo-1-google-classroom.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.4.1.6.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1ALF.2.1.6.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/cb/fa/MEN_PTA_C2_ANEXO3_INSTRUCCIONES_ROMPECABEZAS.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=291;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6d/f7/GuíaTrabajo_Piramide_L1R2_Mod.3.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=289;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/a3/5b/Tema2_L2R1_Mod.3.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/76/c6/04Soc_02Pla_27.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=185;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d4/b0/MEN_PTA_C5_ANEXO5_REGISTRO.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.2.14.txt;True;True;txt
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.4.1.3.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=337;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/e2/53/ANEXO 1. GCDA Presentación y Estructura del Modulo CDA de Gestión.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1BR.3.3.10.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/6a/0d/Guia_encuentro_sincronico_modulo1.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=289;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/96/67/Guia_L2R1_Mod2.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=17;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/89/7f/04Soc_02Pla_25.pdf;True;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=378;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/b5/9b/._3. Evaluacion modulo1.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/tejiendosaberes/banco_recursos.html;s3://men-prod-clean-data/contenidos_formativos/EDUSITIO_TEJIENDO_SABERES/archivos/MEFC1PV.3.1.3.txt;True;True;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=179;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/9d/c0/MEN_PTA_C2_PROTOCOLO.pdf;True;True;pdf
...;https://eco.colombiaaprende.edu.co/masterclass/;s3://men-prod-clean-data/contenidos_formativos/ENGLISH_FOR_COLOMBIA_ECOWEB/masterclass/MC # 6/MC6-Presentación/MC6-Presentación.pdf;False;True;pdf
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=333;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/d6/90/M2_Memorias.pdf;True;True;pdf
...;https://especiales.colombiaaprende.edu.co/emociones-conexion-vital/linea2_ruta2_mod1.html;s3://men-prod-clean-data/contenidos_formativos/EMOCIONES_CONEXION_VITAL/Establecimientos%20Educativos/Conexi%C3%B3n%20Inclusi%C3%B3n/M%C3%B3dulo%201/audio/linea2_ruta2_modulo1_POD1.txt;False;False;txt
(nan);https://campus.colombiaaprende.edu.co/course/view.php?id=368;s3://men-prod-clean-data/contenidos_formativos/CAMPUS VIRTUAL/filedir/c4/23/Temáticas PPR.pdf;True;True;pdf
